isbn13,title,authors,categories,average_rating,ratings_count,weighted_rating
9781416505495,"Have Space Suit, Will Travel",Robert A. Heinlein,Fiction,3.89,22399.0,3.8991187191916437
9780312306182,Jenny and the Jaws of Life,Jincy Willett,Fiction,3.74,1285.0,3.8990888544593743
9780446526128,Ten Things I Wish I'd Known - Before I Went Out into the Real World,Maria Shriver,Self-Help,3.69,980.0,3.8990203212230945
9780752834528,The Sins of the Fathers,Lawrence Block,Detective and mystery stories,3.87,7148.0,3.898822673259313
9780679735878,The Unconsoled,Kazuo Ishiguro,Fiction,3.53,560.0,3.8987438988240863
9781406934854,A Commentary Upon the Gospel According to S. Luke,Saint Cyril (patriarch of Alexandria),History,3.59,669.0,3.898735930799496
9780805073874,Shakespeare's Secret,Elise Broach,Juvenile Fiction,3.87,7234.0,3.8986352760376453
9780330487153,The Enigma of Arrival,V. S. Naipaul,England,3.69,994.0,3.8986015177600546
9780486264738,Bartleby and Benito Cereno,Herman Melville,Fiction,3.8,2107.0,3.898551705807715
9780141183725,Keep the Aspidistra Flying,George Orwell,Fiction,3.88,11220.0,3.898522559944748
9780060930134,The Fifth Mountain,Paulo Coelho,Fiction,3.62,749.0,3.8984053476167366
9780192835437,Daisy Miller and Other Stories,Henry James,Fiction,3.51,537.0,3.8983979870554637
9780753809259,The White Hotel,D. M. Thomas,Austria,3.83,3058.0,3.898332656259516
9781933633107,Sister Bernadette's Barking Dog,Kitty Burns Florey,Literary Collections,3.59,678.0,3.898319423641588
9780099476337,False Colours,Georgette Heyer,Brothers,3.85,4332.0,3.8982923856535137
9780764225215,Chosen But Free,Norman L. Geisler,Religion,3.29,344.0,3.8982845011588534
9780756401818,The War of the Flowers,Tad Williams,Fiction,3.87,7401.0,3.8982782503663094
9780486437552,The Philosophy of History,Georg Wilhelm Friedrich Hegel;J. Sibree,Philosophy,3.82,2678.0,3.898238830038223
9780761129585,What to Expect the First Year,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,Family & Relationships,3.88,11489.0,3.898237552658779
9780007113804,Murder in Mesopotamia,Agatha Christie,Detective and mystery stories,3.89,25692.0,3.8981710245293613
9780679776215,The Grotesque,Patrick McGrath,Fiction,3.63,785.0,3.8980848235118124
9781400054879,Angry Black White Boy,Adam Mansbach,Fiction,3.55,607.0,3.897957419032452
9780439746854,Inky the Indigo Fairy,Daisy Meadows,Juvenile Fiction,3.79,1971.0,3.8977597959593115
9780099271499,Blood and Gold,Anne Rice,Fiction,3.89,27476.0,3.8977354872000105
9780586071397,Faerie Tale,Raymond E. Feist,Fairy tales,3.87,7700.0,3.8976607784834822
9780765345516,A Cavern of Black Ice,J. V. Jones,Fiction,3.87,7759.0,3.8975421080164296
9780758215048,Lemon Meringue Pie Murder,Joanne Fluke,Fiction,3.88,12195.0,3.897529638913526
9780886777203,Sword of Ice and Other Tales of Valdemar,Mercedes Lackey,Fiction,3.84,3740.0,3.8973871476607442
9780786816156,Summerland,Michael Chabon,Juvenile Fiction,3.55,618.0,3.8973784768340245
9780385504218,The Da Vinci Code,Dan Brown,Fiction,3.82,2775.0,3.897373301966635
9780374522834,The Death of Artemio Cruz,Carlos Fuentes,Fiction,3.86,5749.0,3.8973606808719747
9781416500391,Gulliver's Travels and A Modest Proposal,Jonathan Swift;Jesse Gale,Fiction,3.79,2001.0,3.8973554060692304
9780425195482,The Bad Place,Dean Koontz,Fiction,3.89,29473.0,3.897299924716285
9780679767824,Psycho Shop,Alfred Bester & Roger Zelazny,Fiction,3.6,727.0,3.8971531498037932
9780786838943,The King in the Window,Adam Gopnik,Juvenile Fiction,3.62,782.0,3.8970493273265108
9780553584974,The Last Mermaid,Shana Abé,FICTION,3.73,1297.0,3.897047900273509
9780062512796,The Pilgrimage,Paulo Coelho;Alan R. Clarke,Fiction,3.65,878.0,3.897011963611998
9780802806413,The Pilgrim's Regress,C. S. Lewis,Religion,3.86,5870.0,3.896979618145866
9781400051731,The Ruby Ring,Diane Haeger,Fiction,3.69,1050.0,3.8969429531777156
9780553575958,Floaters,Joseph Wambaugh,Fiction,3.5,548.0,3.896907082739376
9780679764175,Letting Go,Philip Roth,Fiction,3.69,1053.0,3.8968548454807794
9780829421224,Helena,Evelyn Waugh,Fiction,3.59,711.0,3.896801798108505
9780007204441,Naked Lunch,William S. Burroughs,Alienation (Social psychology),3.44,478.0,3.896768546257515
9780060777333,The Cat's Pajamas,Ray Bradbury,Fiction,3.73,1316.0,3.8966136682927717
9780553293425,Pebble in the Sky,Isaac Asimov,Fiction,3.88,13363.0,3.8964718607668813
9780312980160,Hardcase,Dan Simmons,Fiction,3.69,1067.0,3.89644466626096
9780671882365,What Jane Austen Ate and Charles Dickens Knew,Daniel Pool,Education,3.85,4749.0,3.896417738832083
9780743297264,Does Anything Eat Wasps?,New Scientist,Humor,3.51,573.0,3.8962685634828014
9780822205104,The Heidi Chronicles,Wendy Wasserstein,Literary Criticism,3.73,1348.0,3.895887410859042
9780345455826,1968,Mark Kurlansky,History,3.78,1933.0,3.89583768553464
9780060957353,The Darling,Russell Banks,Fiction,3.78,1939.0,3.8957500652360855
9780141182490,Mrs Dalloway,Virginia Woolf,Fiction,3.79,2128.0,3.89567658365017
9780099428169,In the Pond,Ha Jin,China,3.71,1212.0,3.895654343009464
9781860467226,The History of the Siege of Lisbon,Jose Saramago;Giovanni Pontiero,Lisbon (Portugal),3.8,2353.0,3.895646961805475
9780141182803,Ulysses,James Joyce,Fiction,3.74,1447.0,3.895624939345982
9780425196731,Slay Ride,Dick Francis,Fiction,3.79,2142.0,3.895494724190276
9780806509020,Existentialism and Human Emotions,Jean-Paul Sartre,Philosophy,3.84,4090.0,3.895395180618248
9781400075485,Port Mungo,Patrick McGrath,Fiction,3.32,395.0,3.895283286497702
9780446608602,Personal Injuries,Scott Turow,Fiction,3.85,5039.0,3.895197575741027
9780375725302,Shroud,John Banville,Fiction,3.65,936.0,3.894944395853656
9780152054472,"Patience, Princess Catherine",Carolyn Meyer,Juvenile Fiction,3.79,2185.0,3.894940048906422
9780345476722,The Fortunate Pilgrim,Mario Puzo,Biography & Autobiography,3.82,3074.0,3.894821853921414
9780340917541,The Secret Seven,Enid Blyton,Adventure fiction,3.86,6615.0,3.8947945555464836
9780689716041,The Bears on Hemlock Mountain,Alice Dalgliesh,Juvenile Fiction,3.78,2017.0,3.894622946221272
9780060765316,YOU: The Owner's Manual,Michael F Roizen;Mehmet C Oz,Health & Fitness,3.82,3099.0,3.8946161241682695
9781933771137,Neptune Noir,Rob Thomas;Leah Wilson,Performing Arts,3.64,911.0,3.894511852115573
9780375724930,The bridegroom,Ha Jin,Fiction,3.76,1724.0,3.894506910488703
9780671722074,A Cast of Corbies,Josepha Sherman;Mercedes Lackey,Fiction,3.78,2026.0,3.8944943049498324
9780140189445,Humboldt's Gift,Saul Bellow,Fiction,3.86,6760.0,3.8943989535976278
9780590598873,Babysitters Club,Ann M. Martin,Juvenile Fiction,3.85,5241.0,3.8943848903993543
9780393960570,The Awakening,Kate Chopin;Margo Culley,Fiction,3.64,915.0,3.894364485212455
9780553289510,Texas! Lucky,Sandra Brown,Fiction,3.86,6808.0,3.8942699701176795
9781400040308,A Madman Dreams of Turing Machines,Janna Levin,Fiction,3.68,1098.0,3.893993788819876
9781400076857,Created In Darkness By Troubled Americans,Dave Eggers,Humor,3.76,1755.0,3.8939687613291962
9780064403870,"R-T, Margaret, and the Rats of NIMH",Jane Leslie Conly,Juvenile Fiction,3.52,631.0,3.893839069323915
9780393322576,The Feminine Mystique,Betty Friedan,Social Science,3.87,10035.0,3.8936311484390966
9780312989385,The Janson Directive,Robert Ludlum,Fiction,3.86,7098.0,3.8935108148548796
9780553561586,Nightmare Asylum,Steve Perry,Fiction,3.67,1065.0,3.893485418477518
9780441748600,To Sail Beyond the Sunset,Robert A. Heinlein,Fiction,3.87,10140.0,3.8934773498810804
9781840239249,Ministry of Space,Warren Ellis;Chris Weston;Laura DePuy,Imperialism,3.71,1298.0,3.8934645575133127
9781585425006,Parachutes & Kisses,Erica Jong,Fiction,3.47,563.0,3.8934228339323464
9780340828069,Girl Meets Ape,Chris Manby,Animal sanctuaries,3.44,526.0,3.893405446173861
9780553248470,The Broken Gun,Louis L'Amour,Fiction,3.75,1673.0,3.8932194299649687
9780765341297,Rachel & Leah,Orson Scott Card,Fiction,3.85,5545.0,3.893215475047685
9780140367355,Five Children and it,Edith Nesbit,Juvenile Fiction,3.88,18215.0,3.89317044623089
9781579546465,The South Beach Diet,Arthur Agatston,Health & Fitness,3.44,530.0,3.8931274219091625
9780451207791,The Key to Rebecca,Ken Follett,Fiction,3.88,18661.0,3.8929321903918774
9780345494023,The Plague Dogs,Richard Adams,Fiction,3.85,5655.0,3.892807370632408
9780393964585,Frankenstein,Mary Wollstonecraft Shelley;J. Paul Hunter,Fiction,3.78,2146.0,3.892806272687157
9780143030904,Riot,Shashi Tharoor,Adult children,3.7,1261.0,3.892662019501526
9780670910618,Matthew Flinders' Cat,Bryce Courtenay,Alcoholics,3.8,2627.0,3.8926067637213473
9780345452511,Sunstorm,Arthur Charles Clarke;Stephen Baxter,Fiction,3.83,3894.0,3.892554902017137
9780803261839,Pirates of Venus,Edgar Rice Burroughs,Fiction,3.69,1203.0,3.892543123844911
9781416939214,Z for Zachariah,Robert C. O'Brien,Juvenile Fiction,3.65,1005.0,3.8925293401877528
9780743444040,Double Dealer,Max Allan Collins,Fiction,3.65,1006.0,3.8924946894265733
9780553560688,The Road to Yesterday,Lucy Maud Montgomery,Juvenile Fiction,3.81,2958.0,3.8924869102046022
9780812574739,The Dastard,Piers Anthony,Fiction,3.81,2960.0,3.892468484066562
9780393316025,The Doctor Is Sick,Anthony Burgess,Fiction,3.63,932.0,3.892394275292436
9780810954809,The Lighthouse Land,Adrian McKinty,Juvenile Fiction,3.6,839.0,3.892281964941117
9780867196207,Rent Girl,Michelle Tea,Comics & Graphic Novels,3.79,2401.0,3.8922397420816566
9780142406199,Amber Brown Is Not a Crayon,Paula Danziger,Juvenile Fiction,3.84,4700.0,3.892235144130077
9780192838742,Jacques the Fatalist and His Master,Denis Diderot,Fiction,3.84,4708.0,3.892196094378595
9780060525101,Happiness,Will Ferguson,Fiction,3.78,2191.0,3.892186022539505
9780425182673,Tom Clancy's Net Force,Tom Clancy;Steve Perry;Steve Pieczenik,Fiction,3.75,1730.0,3.8921624257882295
9780345431912,The King of Elfland's Daughter,Edward John Moreton Drax Plunkett Baron Dunsany,Fiction,3.84,4718.0,3.892147364216963
9780679783480,Shalimar the Clown,Salman Rushdie,Fiction,3.87,11110.0,3.892145846840159
9781562926168,The Quiet Little Woman,Louisa May Alcott,Fiction,3.66,1064.0,3.892009416553041
9780812532470,Orion,Ben Bova,Fiction,3.71,1357.0,3.8919918989107773
9780743272490,The Constant Princess,Philippa Gregory,Fiction,3.89,133277.0,3.8918589824816783
9780380017799,Chaining the Lady,Piers Anthony,Fiction,3.64,986.0,3.8917768320333765
9780671041557,Diablo: Legacy of Blood,Richard A. Knaak,Fiction,3.77,2039.0,3.891770482115091
9780312978334,Name Dropping,Rachael F. Heller,Fiction,3.53,687.0,3.891733611012903
9780671704643,Cyclops,Clive Cussler,Fiction,3.87,11445.0,3.891720410876604
9780399529207,Lord of the Flies,William Golding,Fiction,3.67,1122.0,3.89169508519995
9780671024239,Bag of Bones,Stephen King,Fiction,3.89,147964.0,3.891681641851676
9780765313195,Jinx High,Mercedes Lackey,Fiction,3.82,3473.0,3.891668132044785
9781551665313,Tiger Prince,Erin St. Claire;Sandra Brown,Fiction,3.78,2235.0,3.891586115512891
9780439499064,"Anacaona, Golden Flower",Edwidge Danticat,Juvenile Fiction,3.74,1651.0,3.8914718193372724
9780684868196,Picture This,Joseph Heller,Fiction,3.68,1184.0,3.8914296499312333
9780060541811,The Andromeda Strain,Michael Crichton,Fiction,3.89,192637.0,3.891303431652374
9780440416777,Stargirl,Jerry Spinelli,Juvenile Fiction,3.76,1917.0,3.8912251136144804
9780345368430,Douglas Adams's Starship Titanic,Terry Jones,Fiction,3.6,864.0,3.8912163702605187
9780140367430,The Enchanted Castle,E. Nesbit,Juvenile Fiction,3.85,6124.0,3.8911505048562125
9780446612623,Reversible Errors,Scott Turow,Fiction,3.84,4943.0,3.891074495825255
9780425174807,Divide and Conquer,Tom Clancy;Jeff Rovin;Steve R. Pieczenik,Fiction,3.79,2500.0,3.8910480034108197
9780192837806,Scenes of Clerical Life,George Eliot,Fiction,3.78,2276.0,3.8910328572686694
9780061020094,The Crow: The Lazarus Heart,Poppy Z. Brite,Fiction,3.7,1334.0,3.890742564395775
9780440391548,The Turn of the Screw and Daisy Miller,Henry James,Popular literature,3.62,940.0,3.890735723501813
9780385721790,Atonement,Ian McEwan,Fiction,3.89,379336.0,3.8906718954114408
9780393315639,Marabou Stork Nightmares,Irvine Welsh,Fiction,3.86,8369.0,3.89054524569402
9780743477109,Macbeth,William Shakespeare,Drama,3.89,560816.0,3.8904567691070127
9780446608282,Death of an Addict,M. C. Beaton,Fiction,3.8,2840.0,3.8903736965407907
9780312424916,Saints at the River,Ron Rash,Fiction,3.8,2853.0,3.890240887943359
9780743243803,The Partly Cloudy Patriot,Sarah Vowell,History,3.88,25289.0,3.890192152257876
9780785120193,Ultimate X-Men - Volume 14,,Comics & Graphic Novels,3.7,1359.0,3.8900939787097752
9781557832450,Spring's Awakening,Frank Wedekind,Fiction,3.81,3235.0,3.890010939773949
9780143038825,The White Man's Burden,William Easterly,Business & Economics,3.83,4317.0,3.8899884537202247
9780743426916,The Diablo: The Black Road,Mel Odom,Fiction,3.67,1179.0,3.8899332085425
9780763628284,My Perfect Life,Dyan Sheldon,Juvenile Fiction,3.32,455.0,3.8899303617212335
9780618009367,Farmer Giles of Ham,John Ronald Reuel Tolkien,Fiction,3.84,5221.0,3.88980836480094
9780684841250,God Knows,Joseph Heller,Fiction,3.8,2896.0,3.8898043653816625
9780804114608,Patty Jane's House of Curl,Lorna Landvik,Fiction,3.86,8741.0,3.889774060774654
9780553277876,The Angry Hills,Leon Uris,Fiction,3.66,1133.0,3.8897629826302675
9780778323563,Cold as Ice,Anne Stuart,Fiction,3.81,3268.0,3.8897258420805985
9780515133080,Beyond Seduction,Emma Holly,Fiction,3.69,1308.0,3.8896303311034335
9781841954318,The Crimson Petal and the White,Michel Faber,London (England),3.88,27143.0,3.8896218930919746
9780060885458,The First Four Years,Laura Ingalls Wilder,Juvenile Fiction,3.88,27390.0,3.8895507014736115
9781573229623,Prozac Nation,Elizabeth Wurtzel,Biography & Autobiography,3.59,875.0,3.8894759880564838
9780486270609,"Young Goodman Brown, and Other Short Stories",Nathaniel Hawthorne,Fiction,3.86,8914.0,3.8894285300755636
9781600961502,The Lost Continent,Edgar Rice Burroughs,Fiction,3.67,1200.0,3.889291134740061
9781857232561,Magic Kingdom for Sale,Terry Brooks,Fantasy fiction,3.88,29300.0,3.8890338366392703
9780330490269,Dirt Music,Tim Winton,Fiction,3.86,9121.0,3.8890254862112865
9780785119272,Ultimate Spider-Man - Volume 16,,Comics & Graphic Novels,3.7,1406.0,3.8888865026818857
9780689822841,Hitty Her First Hundred Years,Rachel Field,Juvenile Fiction,3.85,6850.0,3.888824359486029
9780345475732,Star Wars,James Luceno,Fiction,3.84,5477.0,3.888696711490067
9780571206926,Laughable Loves,Milan Kundera,Czech Republic,3.87,14380.0,3.8885913369231195
9780060838591,Krakatoa,Simon Winchester,History,3.87,14491.0,3.8884905942355195
9780618056804,Baumgartner's Bombay,Anita Desai,Fiction,3.47,648.0,3.888003531709986
9781862076891,Jack,A. M. Homes,Children of divorced parents,3.63,1052.0,3.8879249785272267
9780811214988,The Red Notebook,Paul Auster,Fiction,3.77,2306.0,3.8878529330926224
9781566630184,After Many a Summer Dies the Swan,Aldous Huxley,Fiction,3.75,1975.0,3.887791353806538
9780451208705,The Man from St. Petersburg,Ken Follett,Fiction,3.87,15320.0,3.887771384231356
9780618131709,Chimera,John Barth,Fiction,3.73,1727.0,3.887743720082762
9781860467219,The Stone Raft,José Saramago,Disasters,3.8,3115.0,3.8876450970240106
9780684804422,The Pat Hobby Stories,F. Scott Fitzgerald,Fiction,3.58,889.0,3.8875750597506546
9780395530078,The Natural Way to Draw,Kimon Nicolaïdes,Art,3.88,36530.0,3.8874978618748317
9780140441734,Rameau's Nephew / D'alembert's Dream,Denis Diderot,Fiction,3.67,1264.0,3.887357257221254
9780345442741,Welcome to the Great Mysterious,Lorna Landvik,Fiction,3.77,2353.0,3.887189271225873
9780099498636,"Victoria Line, Central Line",Maeve Binchy,London (England),3.59,928.0,3.887182727826468
9780393323528,Next: The Future Just Happened,Michael Lewis,Business & Economics,3.67,1271.0,3.887147806720438
9780060511104,The Secret Sister,Elizabeth Lowell,Fiction,3.65,1164.0,3.887141493586076
9780812972580,The Ox-Bow Incident,Walter Van Tilburg Clark,Fiction,3.82,4116.0,3.8871096723267247
9780752858470,The Scorpio Illusion,Robert Ludlum,Women terrorists,3.84,5894.0,3.886988450227676
9780752853697,The Unadulterated Cat,Terry Pratchett;Gray Jolliffe,Cats,3.83,4862.0,3.886976666126431
9780440216803,Gai-Jin,James Clavell,Fiction,3.86,10305.0,3.8869169054940835
9780385495547,Sailing the Wine-Dark Sea,Thomas Cahill,History,3.77,2380.0,3.886811388047526
9780373802395,Winter Moon,Mercedes Lackey;Tanith Lee;C. E. Murphy,Fiction,3.78,2628.0,3.886499458311607
9780064405850,Strawberry Girl 60th Anniversary Edition,Lois Lenski,Juvenile Fiction,3.86,10655.0,3.8863510251809616
9780375726538,The Face of Another,Kobo Abe;Kōbō Abe,Fiction,3.77,2416.0,3.886311318484876
9780345440143,I Am the One that I Want,Margaret Cho,Humor,3.69,1437.0,3.8861644567772204
9780743497282,No Place Like Home,Mary Higgins Clark,Abused wives,3.86,10798.0,3.8861266108817953
9780349111889,Brief Interviews with Hideous Men,David Foster Wallace,Misogyny,3.87,17500.0,3.8861223310937794
9780978970703,Plague of the Dead,Z. A. Recht;Bowie Ibarra;Travis Adkins,Fiction,3.84,6158.0,3.8859675716464515
9780553382044,Last of the Amazons,Steven Pressfield,Fiction,3.75,2083.0,3.88594873300962
9781401210618,A Kin of Homecoming,Brian Azzarello;Marcelo Frusin,Fiction,3.32,501.0,3.88589343726665
9780553213553,"Maggie, a Girl of the Streets and Other Short Fiction",Stephen Crane,Fiction,3.32,502.0,3.8858063130701583
9780156030274,The Female of the Species,Joyce Carol Oates,Fiction,3.6,994.0,3.88579819742659
9780451200266,Devil's Embrace,Catherine Coulter,Fiction,3.8,3319.0,3.8857250884554153
9780007122585,The Secret of Chimneys,Agatha Christie,"Battle, Superintendent (Fictitious character)",3.86,11110.0,3.885650005406513
9780099422686,Choke,Chuck Palahniuk,Alzheimer's disease,3.69,1457.0,3.885637858456957
9781400032952,Isaac Newton,James Gleick,Biography & Autobiography,3.83,5132.0,3.8855938927187204
9780395776087,An American Plague,Jim Murphy,Juvenile Nonfiction,3.8,3338.0,3.8855505377059814
9780441012114,Conqueror's Moon,Julian May,Fiction,3.33,515.0,3.8854674382466783
9780002261982,Spider's Web,Charles Osborne;Agatha Christie,Detective and mystery stories,3.83,5164.0,3.8854344444167648
9781400095810,Before the Frost,Henning Mankell,Fiction,3.85,8140.0,3.8852807001198553
9780767915304,The Sex Lives of Cannibals,J. Maarten Troost,Social Science,3.87,18795.0,3.88528006030958
9780778322849,A Secret Splendor,Sandra Brown,Fiction,3.66,1281.0,3.8850882846986208
9780843944396,The Halloween Man,Douglas Clegg,Fiction,3.36,554.0,3.884697156053144
9780743458191,Changeling,Roger Zelazny,Fiction,3.72,1772.0,3.884547626279765
9780752851808,The Dain Curse,Dashiell Hammett,Continental Op (Fictitious character),3.83,5395.0,3.884310008558729
9780553280876,Alone in the Crowd,Francine Pascal,Juvenile Fiction,3.45,675.0,3.884286500201544
9780812574746,Swell Foop,Piers Anthony,Fiction,3.78,2822.0,3.884155690986523
9780385333139,Black and Blue,Anna Quindlen,Fiction,3.88,73165.0,3.8840277981760454
